hip,hd,ra_deg,dec_deg,vmag,sptype
23392,29475,75.42673472,84.87256122,7.710000038146973,A2
24945,34763,80.15800726,20.82996145,7.710000038146973,A0
25433,35622,81.59407984,8.99999154,7.710000038146973,A0
27846,40308,88.37537793,-63.31661656,7.710000038146973,A1/A2V
28840,41628,91.31636561,-25.02669502,7.710000038146973,A2IV/V
29935,43227,94.53237242,53.67147395,7.710000038146973,A0
30394,44189,95.87281981,53.07736998,7.710000038146973,A0
31679,47671,99.42738359,-44.4956929,7.710000038146973,A0V
33717,53191,105.06969877,-60.86277565,7.710000038146973,A0V
34594,54511,107.48146443,18.84430665,7.710000038146973,A0
40974,70715,125.42317026,-42.83589635,7.710000038146973,A0V
44634,78326,136.42691862,-50.14454426,7.710000038146973,A0IV/V
44699,79106,136.63107383,-74.75405172,7.710000038146973,A0V
45394,79768,138.76562628,-30.36711687,7.710000038146973,A0V
57423,102288,176.59205189,-34.75345663,7.710000038146973,A0V
60819,108481,186.98764962,-36.7071429,7.710000038146973,A0V
60933,108714,187.33524502,17.3220449,7.710000038146973,A0
65410,116634,201.09762062,32.08460567,7.710000038146973,A2
65446,116549,201.20046602,-34.28995855,7.710000038146973,A3IV/V
68853,123003,211.48709023,-37.72920574,7.710000038146973,A0IV/V
77521,141404,237.4176997,-20.77747371,7.710000038146973,A0III/IV
81060,149801,248.33505662,61.23374956,7.710000038146973,A0
81115,149348,248.50654978,1.43201464,7.710000038146973,A2
83817,154112,256.94742443,-63.83659547,7.710000038146973,A0V
87475,162692,268.09326447,-1.43020567,7.710000038146973,A2
89050,164643,272.64144538,-75.1880606,7.710000038146973,A0V
89565,167808,274.1394694,8.36106922,7.710000038146973,A2
91191,171765,279.04804898,11.24322383,7.710000038146973,A0
92075,173566,281.49342097,1.31704126,7.710000038146973,A0
92683,174966,283.28260596,1.75542454,7.710000038146973,A3
98611,190397,300.43972923,57.65179296,7.710000038146973,A0
100824,195014,306.65723749,51.10585126,7.710000038146973,A2
101273,196069,307.91904366,62.46229164,7.710000038146973,A0
101883,196772,309.68463564,25.55067939,7.710000038146973,A0
104223,201429,316.72893591,59.88975132,7.710000038146973,A0
104618,201718,317.88947282,-2.14908484,7.710000038146973,A2
111032,213258,337.40429929,35.93780655,7.710000038146973,A3
111167,213520,337.81973522,39.24395201,7.710000038146973,A2V
114147,218366,346.76029273,35.05268671,7.710000038146973,A0
117866,224004,358.60605469,2.46401319,7.710000038146973,A2
2783,3203,8.87676895,35.65908196,7.71999979019165,A0
3471,4251,11.08988391,-49.70655123,7.71999979019165,A0V
6620,8531,21.24596075,37.4549209,7.71999979019165,A2
8950,11577,28.82295714,57.09214655,7.71999979019165,A0II
11790,15593,38.03678892,50.21705747,7.71999979019165,A0
12901,17076,41.46289345,40.91117922,7.71999979019165,A0
21695,29148,69.86634107,63.220812,7.71999979019165,A2
22172,30168,71.55025491,26.03559017,7.71999979019165,A0
23411,32368,75.47380692,-19.66270887,7.71999979019165,A3V
30818,45351,97.1206238,34.49255506,7.71999979019165,A3
31194,46430,98.16754354,-15.83871817,7.71999979019165,A3III
31630,47721,99.28047394,-52.3471511,7.71999979019165,A0/A1V
34231,53538,106.45101452,11.22409477,7.71999979019165,A0
38793,64917,119.09505843,4.25411593,7.71999979019165,A3
40413,69250,123.75289372,-30.85712788,7.71999979019165,A3III
40703,70265,124.63392446,-52.70670551,7.71999979019165,A1V
41159,70566,125.9668589,32.29351381,7.71999979019165,A3
42610,74562,130.26487314,-64.33486564,7.71999979019165,A0V
43585,75941,133.14775867,-15.75168528,7.71999979019165,A2/A3V
44764,78761,136.85020905,-59.1498138,7.71999979019165,A2V
46014,81435,140.76599151,-59.55647388,7.71999979019165,A1V
63036,112123,193.76086329,-62.55884702,7.71999979019165,A0/A1V
69723,124929,214.08452779,6.08110515,7.71999979019165,A0
70549,126514,216.47846929,4.8573217,7.71999979019165,A3
73535,132761,225.45293977,-31.54393363,7.71999979019165,A2/A3IV
74845,135895,229.42599674,-4.49447183,7.71999979019165,A0
77142,140004,236.25291919,-63.20811039,7.71999979019165,A2IV/V
77150,140475,236.27656675,-35.10185398,7.71999979019165,A2V
84110,155424,257.93062668,-4.64060901,7.71999979019165,A2
85570,158490,262.305348,10.89936215,7.71999979019165,A0
86029,159609,263.72148965,17.80877698,7.71999979019165,A0
86102,161000,263.94911883,73.07748272,7.71999979019165,A0
87600,162075,268.41570745,-63.95972727,7.71999979019165,A0IV/Vn
91610,172945,280.24872195,41.91716557,7.71999979019165,A0
94167,178857,287.53038597,0.9320271,7.71999979019165,A0
96466,185017,294.17731741,13.36247112,7.71999979019165,A0
97636,188055,297.66149972,53.9112226,7.71999979019165,A2
100286,193256,305.1106365,-29.19098691,7.71999979019165,A2IV
104715,202215,318.18469584,49.32961326,7.71999979019165,A2
105571,203614,320.72536099,18.06196171,7.71999979019165,A0
106398,204730,323.24760618,-59.70001266,7.71999979019165,A1V
107915,208075,327.95206876,59.93053128,7.71999979019165,A0
109682,210591,333.27428394,-59.69170749,7.71999979019165,A1/A2III
110152,211732,334.6876875,25.77406936,7.71999979019165,A3
116065,221327,352.77147724,18.77895521,7.71999979019165,A3
117217,223043,356.50279767,62.66997131,7.71999979019165,A0
3568,4300,11.40473842,29.18971862,7.730000019073486,A3
3771,4591,12.10339714,49.71629136,7.730000019073486,A2
4090,4796,13.12103486,79.84047803,7.730000019073486,A0
8092,10653,25.96915222,-7.47925241,7.730000019073486,A0
13830,18463,44.49818146,-2.33667654,7.730000019073486,A2
14378,19153,46.37609418,20.90244158,7.730000019073486,A2
19548,26399,62.79374698,15.62625776,7.730000019073486,A0
21657,29363,69.74542028,36.54656445,7.730000019073486,A3
23143,31648,74.6927595,29.8436686,7.730000019073486,A2
26161,36823,83.66007171,6.12694883,7.730000019073486,A2
26812,37887,85.40010905,-3.73116315,7.730000019073486,A0V
27821,39763,88.31066652,-32.8065286,7.730000019073486,A1V
29902,43495,94.44041063,29.2197168,7.730000019073486,A0
33753,52154,105.16381838,12.74001616,7.730000019073486,A2
39795,67452,121.9845834,-1.34947157,7.730000019073486,A2...
40045,68416,122.69908224,-38.2688883,7.730000019073486,A1V
40312,68704,123.47405669,7.73275726,7.730000019073486,A0
40396,70049,123.7105035,-69.62266798,7.730000019073486,A1V
40403,68640,123.72520654,40.578581,7.730000019073486,A2
41122,71060,125.86662419,-45.61200281,7.730000019073486,A1V
44085,77018,134.69590698,-31.96600287,7.730000019073486,A2III
45710,80340,139.7813949,-2.45796738,7.730000019073486,A3
46921,82442,143.45405687,52.44399845,7.730000019073486,A3
47844,84582,146.28445826,-41.16153968,7.730000019073486,A0IV
53939,95718,165.55056984,-48.79844772,7.730000019073486,A1/A2IV/V
62605,111488,192.42800397,-6.88014658,7.730000019073486,A0
79489,148589,243.31644229,82.63180794,7.730000019073486,A3
83383,154127,255.62886884,29.29702925,7.730000019073486,A2
86015,159695,263.68415451,32.4171863,7.730000019073486,A2
88834,166276,271.99702547,39.92329311,7.730000019073486,A2
90219,169074,276.12918424,-37.22688127,7.730000019073486,A3V
90557,170826,277.17844764,51.94516356,7.730000019073486,A2
92813,175468,283.67038329,19.84262616,7.730000019073486,A0
93525,177064,285.72340013,5.3427478,7.730000019073486,A2
97755,188036,297.99353815,31.60294423,7.730000019073486,A0
100924,194914,306.93067222,14.45597447,7.730000019073486,A0
103648,200103,315.00123311,42.93122608,7.730000019073486,A3
105597,203632,320.8305536,9.45336186,7.730000019073486,A2
109452,210501,332.61545668,16.70815558,7.730000019073486,A0V
111319,213989,338.28111482,68.5049829,7.730000019073486,A3
115110,219794,349.72322477,-28.74087151,7.730000019073486,A0m...
10956,13714,35.27820305,80.72664969,7.739999771118164,A0
13000,17219,41.78545702,42.17545041,7.739999771118164,A0
17348,23110,55.69122365,7.9029962,7.739999771118164,A2
20793,28261,66.83615798,-5.84398286,7.739999771118164,A0
20835,28083,66.97811425,43.33113605,7.739999771118164,A0
26115,35249,83.53954887,78.32289312,7.739999771118164,A0
28096,39550,89.08514723,53.5542544,7.739999771118164,A2
28576,40914,90.46328912,-3.68137244,7.739999771118164,A2
28989,40955,91.76046974,65.4018337,7.739999771118164,A3
29927,43537,94.49949967,28.00681543,7.739999771118164,A0
31960,47590,100.19556987,33.02553678,7.739999771118164,A2
34483,54670,107.19252701,-25.61768311,7.739999771118164,A0/A1IV/V
37009,60676,114.10261598,18.18190356,7.739999771118164,A2
41622,71765,127.28321708,-0.3001247,7.739999771118164,A0
42435,73716,129.79444063,-16.03266211,7.739999771118164,A0V
47151,83118,144.12144468,10.84630877,7.739999771118164,A0
53016,94174,162.69186216,-64.47947932,7.739999771118164,A0V
58113,103501,178.77987994,3.21863679,7.739999771118164,A0
65872,117229,202.52710921,-56.67453566,7.739999771118164,A0/A1IV
69476,124407,213.35093919,5.40088245,7.739999771118164,A3+...
75532,137318,231.46713839,-18.51593733,7.739999771118164,A1V
78099,142705,239.19942875,-23.18401586,7.739999771118164,A0V
79010,144999,241.90944571,28.99544605,7.739999771118164,A3
86723,161288,265.81645488,32.98438364,7.739999771118164,A2
87149,161903,267.08008199,-1.80825699,7.739999771118164,A2
89649,167968,274.42846188,-1.46435703,7.739999771118164,A2
95616,183184,291.7220907,35.90674981,7.739999771118164,A0
101396,195729,308.23701952,2.42747291,7.739999771118164,A2
105753,203991,321.28947519,18.46262995,7.739999771118164,A0
107718,207661,327.31032941,50.51507662,7.739999771118164,A0
108166,208277,328.72400857,15.22557718,7.739999771118164,A3
111164,213557,337.81258155,50.87235026,7.739999771118164,A2
116290,221629,353.42299721,-2.24448168,7.739999771118164,A2
4467,5514,14.31330835,26.99954131,7.75,A3
4600,5663,14.73919452,52.51950688,7.75,A2
9604,12288,30.87704735,69.5823239,7.75,A0p...
9814,12824,31.56230681,25.10882838,7.75,A0
13550,17921,43.63464758,48.14510018,7.75,A0
17552,23388,56.38323055,21.24680852,7.75,A3
20980,28096,67.49367045,62.70655854,7.75,A3
22284,30221,71.97219376,45.48942577,7.75,A0III
23005,31946,74.22088992,-52.84987032,7.75,A2m...
25602,36142,82.05488973,-32.82292712,7.75,A2V
26839,37768,85.48821657,24.31854446,7.75,A0
28834,41344,91.29506876,15.4491167,7.75,A2
33844,52813,105.383562,-27.85934075,7.75,A2V
34838,55742,108.14441397,-36.23412772,7.75,A1V
35619,57290,110.25258346,10.19565738,7.75,A0...
36538,59645,112.73931897,0.15563416,7.75,A0
37904,63832,116.51287017,-67.43198856,7.75,A0IV/Vn
38664,64323,118.74482978,39.71345363,7.75,A2
40568,69992,124.23848076,-53.70254408,7.75,A1V
43511,75770,132.93741576,-6.78430867,7.75,A0...
45201,79127,138.16713222,16.52496214,7.75,A0
45989,80889,140.69237304,15.77677316,7.75,A2
46474,81956,142.17530242,-10.27110016,7.75,A2
46756,82425,142.94504562,-3.38430172,7.75,A0
47781,84337,146.12707677,-4.65728538,7.75,A2
51843,92047,158.8765571,-69.81745667,7.75,A0V
53783,95409,165.0650831,-46.60143514,7.75,A0V
53814,95344,165.15607412,3.7394516,7.75,A0
64434,115179,198.09754992,77.19447085,7.75,A2
75729,137779,232.05731297,-11.44886524,7.75,A0
80070,147046,245.14095609,-29.51482087,7.75,A1V
90486,170115,276.95774817,0.19997515,7.75,A0
90990,171263,278.40040644,5.60676178,7.75,A0p
92349,174162,282.31438495,-0.98144907,7.75,A0
92995,175664,284.18448075,-8.42892818,7.75,A0
94569,180241,288.69567868,26.73002049,7.75,A0
95604,182649,291.67572087,-26.31835611,7.75,A0V
97451,187220,297.11706003,12.38800736,7.75,A0
98188,189040,299.29904566,25.48881259,7.75,A0
98564,189624,300.31416437,-10.78111907,7.75,A0
100316,193704,305.17633599,27.76179249,7.75,A0
100838,194909,306.69265143,39.46224919,7.75,A0
101131,195395,307.49502201,30.55664418,7.75,A3
101816,196571,309.49427282,13.09241987,7.75,A0
102739,198271,312.26892532,6.08393603,7.75,A2
110240,211802,334.95435026,-4.06620261,7.75,A3
115518,220455,351.00655439,-27.280866,7.75,A0V
2646,3093,8.38531173,-61.14724805,7.760000228881836,A1IV/V
6661,8344,21.36895241,74.11529875,7.760000228881836,A0
17038,22684,54.78401085,9.14377433,7.760000228881836,A3
20157,26936,64.80739262,61.58401258,7.760000228881836,A3...
24987,34668,80.25638516,39.62192931,7.760000228881836,A0
25933,36619,83.02136646,-23.42971593,7.760000228881836,A0m...
26119,36922,83.55728177,-18.33853819,7.760000228881836,A1V
27051,38032,86.0490213,33.10019689,7.760000228881836,A2
28084,39847,89.05368539,25.32990186,7.760000228881836,A2
28386,40687,89.94106455,-15.80465675,7.760000228881836,A1IV/V
29942,45039,94.5587831,-72.13227567,7.760000228881836,A0V
30024,44293,94.7727597,-41.074402,7.760000228881836,A0IIIp...
33605,51871,104.73839826,-4.01851928,7.760000228881836,A0
34806,54896,108.07728484,36.12713459,7.760000228881836,A2
35993,58770,111.26940244,-43.38711914,7.760000228881836,A1V
36516,59692,112.67901754,-9.31005459,7.760000228881836,A0
36979,60921,114.01076422,-22.29362398,7.760000228881836,A0V
38599,64539,118.55247987,-3.54520122,7.760000228881836,A3
47162,83036,144.15978382,35.69653586,7.760000228881836,A0
49545,87742,151.74559275,-3.28400332,7.760000228881836,A0
50662,89872,155.19758362,-56.49666745,7.760000228881836,A1II
57304,102044,176.2527781,69.93134667,7.760000228881836,A2
59293,105643,182.44906174,-33.48751971,7.760000228881836,A2III/IV
64130,114042,197.16004513,-54.61428845,7.760000228881836,A2IV
64480,114769,198.24556083,-29.09998239,7.760000228881836,A2III
74985,136013,229.843095,-34.03240466,7.760000228881836,A0V
78494,143472,240.36103498,-25.19844128,7.760000228881836,A2m...
79124,144925,242.26085523,-18.995509,7.760000228881836,A0V
80091,147733,245.21353897,54.38613277,7.760000228881836,A3
80985,149213,248.08307988,24.84911088,7.760000228881836,A0
86936,161404,266.46139175,-10.35396547,7.760000228881836,A2
87692,163285,268.66896292,18.18568485,7.760000228881836,A0
88755,165127,271.78245545,-49.81375785,7.760000228881836,A1/A2V
90715,170415,277.629232,-28.79525217,7.760000228881836,A1IV/V
91480,172203,279.86066784,-12.2477609,7.760000228881836,A0III
94395,179564,288.18565811,8.61051429,7.760000228881836,A0
96550,185334,294.43122937,24.26115762,7.760000228881836,A0
99654,192496,303.34913296,43.81120304,7.760000228881836,A0
101372,196087,308.18301422,53.0251046,7.760000228881836,A2
104607,201859,317.85926287,27.55355979,7.760000228881836,A0
104819,202313,318.5411323,30.96149468,7.760000228881836,A0
105691,204373,321.09955804,69.99316117,7.760000228881836,A0
113837,217646,345.79298185,-62.38287429,7.760000228881836,A2/A3V
115778,220909,351.83626967,45.36813338,7.760000228881836,A0
14438,19294,46.59389772,3.8101171,7.769999980926514,A2
15284,20421,49.29931211,1.55805919,7.769999980926514,A2
19827,27016,63.77528788,-30.0719537,7.769999980926514,A0V
22428,30636,72.38829606,2.20176862,7.769999980926514,A0
23424,32588,75.51566682,-45.59940723,7.769999980926514,A1V
25026,35288,80.37449503,-44.37348569,7.769999980926514,A2IV
28444,40279,90.08777653,48.24150616,7.769999980926514,A0
28728,41140,91.02392283,21.49417748,7.769999980926514,A3
30287,44372,95.55993247,19.70258607,7.769999980926514,A2
30667,45319,96.66521205,-1.07344902,7.769999980926514,A0
32160,48439,100.73683924,-11.7660848,7.769999980926514,A0
41811,72346,127.86678595,-25.68218399,7.769999980926514,A0/A1IV
44472,77788,135.91030017,-33.6944082,7.769999980926514,A2IV
45895,80894,140.35856,-30.80619278,7.769999980926514,A1V
46335,81581,141.70144544,14.49405705,7.769999980926514,A3
48545,85213,148.51071306,71.68144078,7.769999980926514,A0
51493,91085,157.75338606,5.34133429,7.769999980926514,A0
51902,91800,159.05695756,13.81297883,7.769999980926514,A2
53841,95423,165.21496285,-12.55871508,7.769999980926514,A1V
55854,99605,171.70832374,-62.81987111,7.769999980926514,A0V
58679,104497,180.5108998,-20.80857545,7.769999980926514,A3IV/V
59675,106360,183.56104915,-53.92013701,7.769999980926514,A2V
65283,116275,200.69025766,-13.18650585,7.769999980926514,A2V
70747,126846,217.0197367,-3.00394036,7.769999980926514,A0
70993,127254,217.80455777,-34.68109124,7.769999980926514,A0V
75613,137323,231.73924281,-44.10753709,7.769999980926514,A3m...
77128,140813,236.23221585,20.88143403,7.769999980926514,A2
84488,156341,259.08491429,16.66083595,7.769999980926514,A0
88916,165967,272.24962349,-11.74367859,7.769999980926514,A0
88983,166283,272.43657756,4.60310898,7.769999980926514,A0
92981,175054,284.1433116,-54.56708676,7.769999980926514,A1IV
96137,185731,293.21741963,75.33103964,7.769999980926514,A2
97375,187545,296.86456383,57.10003071,7.769999980926514,A2
98378,189574,299.80283931,38.88037511,7.769999980926514,A3m
98712,190625,300.74194557,57.08456608,7.769999980926514,A0
101294,196053,307.97080594,60.06324586,7.769999980926514,A0
106216,204920,322.70277503,37.96644601,7.769999980926514,A2
106464,205178,323.44297142,-5.41849083,7.769999980926514,A0
108672,209205,330.22880853,31.53428712,7.769999980926514,A0
109008,209645,331.26397133,-6.30255017,7.769999980926514,A0
111583,214142,339.08068103,-0.18640835,7.769999980926514,A2
113938,218042,346.10387105,41.27441602,7.769999980926514,A0
114015,217963,346.35068496,-62.39093998,7.769999980926514,A3V
117220,223057,356.50612244,63.31696039,7.769999980926514,A0
3569,4298,11.40567201,30.33634097,7.78000020980835,A2
4182,5071,13.36675196,60.66562735,7.78000020980835,A0V
13076,17257,42.01278333,51.55167189,7.78000020980835,A0
15707,20614,50.58595216,62.72975171,7.78000020980835,A0
17254,22859,55.43057627,37.58722305,7.78000020980835,A0
17834,23729,57.23910312,40.67151138,7.78000020980835,A3
18314,24298,58.73366934,57.44118944,7.78000020980835,A3
19173,25426,61.65259553,65.00921407,7.78000020980835,A3
23333,32003,75.28338528,23.43904903,7.78000020980835,A0
25253,35187,81.00486031,24.96050386,7.78000020980835,A2
26764,37515,85.2755791,40.88259841,7.78000020980835,A3
29770,43462,94.03167308,-2.88217484,7.78000020980835,A0
30264,44547,95.49362723,-8.22966986,7.78000020980835,A0
30832,45655,97.1497453,-1.58959148,7.78000020980835,A0
32013,48382,100.32552892,-40.29283443,7.78000020980835,A0V
32982,48268,103.05748751,77.22518174,7.78000020980835,A0
33186,50876,103.60720754,-14.45080522,7.78000020980835,A1V
34328,53794,106.73990574,13.40287225,7.78000020980835,A0
37024,60776,114.13195105,7.35053546,7.78000020980835,A2
38282,63820,117.65381285,-5.80292559,7.78000020980835,A0
41116,70910,125.83677538,-32.32815239,7.78000020980835,A3IV
44615,76559,136.36617742,79.34634686,7.78000020980835,A0
45208,78766,138.19798374,61.68186919,7.78000020980835,A0
48124,84872,147.17760367,24.54703346,7.78000020980835,A0
49629,87645,151.93400767,53.19602203,7.78000020980835,A0
49915,87850,152.87590221,73.89278787,7.78000020980835,A2
54306,96564,166.64944027,-58.74417714,7.78000020980835,A0IV
56304,100367,173.1434999,-47.05965158,7.78000020980835,A0V
56773,101075,174.59362637,64.17682595,7.78000020980835,A0
57807,102980,177.79688666,-36.93580192,7.78000020980835,A0V
64271,114345,197.588551,-23.62464004,7.78000020980835,A0V
70709,127147,216.92782237,58.3344694,7.78000020980835,A2
73204,131855,224.42351596,-49.87137424,7.78000020980835,A2/A3IV
74319,135420,227.86036736,65.63902617,7.78000020980835,A2
75056,136164,230.05587378,-34.92537423,7.78000020980835,A2V
79250,145189,242.60569469,-23.10642331,7.78000020980835,A3III/IV
79436,146080,243.18005571,40.78170241,7.78000020980835,A0
80859,148655,247.67508379,-29.48301616,7.78000020980835,A2/A3m...
81006,148825,248.14825204,-43.73403085,7.78000020980835,A0V
86630,162130,265.51592996,73.46166046,7.78000020980835,A0
89544,167591,274.06355834,-9.80957274,7.78000020980835,A2
91080,171679,278.66693917,35.80460582,7.78000020980835,A0
91205,171873,279.08529838,20.00678729,7.78000020980835,A0
92578,175307,282.97258079,53.06587583,7.78000020980835,A2
92679,175015,283.27359956,7.88570559,7.78000020980835,A0
94298,179460,287.90712249,26.27857446,7.78000020980835,A0
96166,184244,293.30066718,7.77273248,7.78000020980835,A0
96237,183928,293.53794063,-48.6773479,7.78000020980835,A1/A2IV/V
96251,185600,293.57328017,70.25972511,7.78000020980835,A0
96593,185310,294.54761515,8.74800309,7.78000020980835,A0
96830,185983,295.21653875,27.13296635,7.78000020980835,A0
97903,188366,298.43882516,26.999904,7.78000020980835,A0
104831,202241,318.56417761,9.62372964,7.78000020980835,A2
107808,207782,327.61166763,39.4422064,7.78000020980835,A3
108922,209640,330.96613942,44.59035677,7.78000020980835,A0
113824,217818,345.75193656,34.62107142,7.78000020980835,A0
115685,220739,351.58272637,-12.95044175,7.78000020980835,A3III
115887,221102,352.18968254,42.41131689,7.78000020980835,A0
117897,224070,358.71329621,22.47222735,7.78000020980835,A0
3363,3949,10.70202572,62.7658773,7.789999961853027,A0
5702,7214,18.34252925,49.28053539,7.789999961853027,A2
6399,8159,20.54733167,58.28957654,7.789999961853027,A1Iab
11291,14825,36.35798818,58.20264504,7.789999961853027,A3V
12039,15922,38.79827422,49.86035397,7.789999961853027,A0
13545,18166,43.61171106,-20.92490583,7.789999961853027,A3m...
19669,26572,63.20441786,19.53880776,7.789999961853027,A2
21664,29019,69.76754809,67.20093328,7.789999961853027,A0
25106,35111,80.63164317,2.98332883,7.789999961853027,A0
27535,38648,87.47350907,49.84119129,7.789999961853027,A2
29029,42136,91.87150705,-35.22463398,7.789999961853027,A2V
29308,42154,92.68604851,34.26044594,7.789999961853027,A0
31792,47416,99.71273682,7.97155323,7.789999961853027,A0
39593,66470,121.35515698,41.19013602,7.789999961853027,A3
41722,72059,127.61861431,-12.63369058,7.789999961853027,A1V
44326,77280,135.41063741,-0.58135793,7.789999961853027,A2
48129,84800,147.18610887,43.66551877,7.789999961853027,A2II
50188,88916,153.67753858,-30.81748575,7.789999961853027,A3IV/V
51968,91910,159.256829,12.86618159,7.789999961853027,A0
53485,94766,164.12900924,5.27342603,7.789999961853027,A2
54813,97674,168.32080156,-66.84980678,7.789999961853027,A1m...
58678,104484,180.4874245,0.10214485,7.789999961853027,A2
60430,107800,185.85674696,-41.84775397,7.789999961853027,A1V
64364,114608,197.87870236,6.78840658,7.789999961853027,A3
64936,115708,199.65520196,26.3657579,7.789999961853027,A2p
65635,116749,201.85082564,-66.74714299,7.789999961853027,A0/A1V
70796,126655,217.17408729,-55.22147936,7.789999961853027,A3IV
70972,127269,217.75294441,-25.31495708,7.789999961853027,A3V
78847,144254,241.43082644,-21.83874699,7.789999961853027,A0V
83164,153778,254.9434528,36.92135296,7.789999961853027,A2
83873,154831,257.13529903,-20.21750278,7.789999961853027,A0IV
89085,166894,272.72701246,38.96144816,7.789999961853027,A2
89982,169412,275.38934866,52.90216743,7.789999961853027,A0
91891,173449,280.98450929,34.52170038,7.789999961853027,A0
92884,175445,283.88866556,-2.30653816,7.789999961853027,A0
96153,184296,293.25315181,21.00288241,7.789999961853027,A2V
96638,185163,294.71733029,-30.28107848,7.789999961853027,A1IV
101896,196989,309.73639896,47.68682314,7.789999961853027,A0
103796,200478,315.48915232,47.0194187,7.789999961853027,A1IV
103948,201249,315.92905179,71.31426205,7.789999961853027,A0
106262,205073,322.84658838,48.35654157,7.789999961853027,A1p
108440,208861,329.50810681,43.14967048,7.789999961853027,A2
109160,209947,331.67458221,16.74960791,7.789999961853027,A3
112738,216367,342.47748522,75.16227222,7.789999961853027,A0
1359,1119,4.26178754,84.9550675,7.800000190734863,A2
3473,4163,11.09567771,33.61810674,7.800000190734863,A3
9231,11824,29.66920009,67.57946544,7.800000190734863,A0
10484,13917,33.7995462,-12.0519897,7.800000190734863,A2V
11145,15051,35.84955701,-56.81331752,7.800000190734863,A3V
12733,16956,40.92118289,21.14716003,7.800000190734863,A2mp
13174,17693,42.35692397,-30.81296624,7.800000190734863,A3IV/V
13710,18125,44.12917267,49.7927383,7.800000190734863,A2
20864,28225,67.07461228,27.78069492,7.800000190734863,A0
21382,29183,68.8380357,-8.29168442,7.800000190734863,A0
24598,34473,79.1474952,-25.3320005,7.800000190734863,A2/A3III
26023,36304,83.28450891,46.88153266,7.800000190734863,A0
28735,41473,91.030091,-29.33903071,7.800000190734863,A0V
29031,42166,91.87818806,-36.30941635,7.800000190734863,A0V
30786,45748,97.02343426,-27.14360414,7.800000190734863,A0IV/V
33990,54558,105.79264244,-70.5415932,7.800000190734863,A1V
34192,53983,106.35058375,-38.23389525,7.800000190734863,A0V
34835,53609,108.14148205,72.67529531,7.800000190734863,A0
35014,56162,108.64545082,-31.49347258,7.800000190734863,A1V
37388,61943,115.12093154,-30.04947016,7.800000190734863,A0V
42770,74155,130.72578134,16.44987836,7.800000190734863,A0
55072,98195,169.12771466,-69.90711307,7.800000190734863,A0V
56001,,172.14730399,-42.67775852,7.800000190734863,A3V
59012,105095,181.50168977,-39.22020365,7.800000190734863,A1V
70153,125676,215.31730045,-11.3985076,7.800000190734863,A3
76199,138210,233.47137358,-62.08295651,7.800000190734863,A0IV
77323,141268,236.79065418,30.56569771,7.800000190734863,A0
77347,140968,236.84725988,-25.86764587,7.800000190734863,A2V
85531,158123,262.18978032,-30.93155078,7.800000190734863,A0III
85996,159626,263.63690266,28.20855064,7.800000190734863,A0
87326,162404,267.65496825,9.54209086,7.800000190734863,A0
88283,164670,270.4176909,16.71814035,7.800000190734863,A0
89399,166970,273.66153509,-36.89889191,7.800000190734863,A0V
95033,181631,290.03746516,27.91007396,7.800000190734863,A3
95086,179555,290.17767509,-74.65973792,7.800000190734863,A2V
95623,182725,291.74103669,-24.04617967,7.800000190734863,A2IV/V
96568,185375,294.47480482,24.71288105,7.800000190734863,A2
99961,192969,304.21624215,27.05466869,7.800000190734863,A0
101782,196552,309.42317376,19.07029395,7.800000190734863,A0
102165,196392,310.52151909,-70.93084486,7.800000190734863,A2V
105777,204194,321.34639786,51.13272435,7.800000190734863,A2
109180,210087,331.75913353,36.0937306,7.800000190734863,A3
113672,217545,345.3460572,0.12135943,7.800000190734863,A0
114613,218993,348.27723008,-55.1062851,7.800000190734863,A3V
118102,224402,359.34669468,76.31446506,7.800000190734863,A0
1759,1786,5.57102628,24.67944161,7.809999942779541,A0
4327,5315,13.84557185,30.66164464,7.809999942779541,A2
5385,6757,17.22145461,45.20747613,7.809999942779541,A0
10088,13237,32.42818255,20.34813163,7.809999942779541,A3+...
11690,15512,37.69720373,36.11724743,7.809999942779541,A3
13527,18107,43.55795706,-11.08941818,7.809999942779541,A0
15791,20872,50.87745451,41.20699477,7.809999942779541,A2
26297,36420,84.00473067,63.51904518,7.809999942779541,A3
27261,38528,86.67996511,2.70736249,7.809999942779541,A0
29339,42533,92.77907695,-1.88379482,7.809999942779541,A0
29844,42507,94.26707758,69.47812203,7.809999942779541,A0
29965,44446,94.61968315,-56.9999815,7.809999942779541,A2V
30559,44692,96.35906055,46.53365678,7.809999942779541,A0
32432,48588,101.54403675,42.04562288,7.809999942779541,A2
33058,50461,103.28332832,-7.76556535,7.809999942779541,A0p
33459,50521,104.34077034,59.18549663,7.809999942779541,A2
34554,57336,107.37722557,-79.4320183,7.809999942779541,A0IV
35447,57301,109.77727543,-35.18425166,7.809999942779541,A0V
40725,71086,124.6853775,-75.01470104,7.809999942779541,A2V
44776,78564,136.8863769,-39.83212805,7.809999942779541,A3III
46376,81889,141.84542889,-36.88011035,7.809999942779541,A1m...
46697,82465,142.79181471,-35.9258751,7.809999942779541,A1V
54425,96681,167.05714898,3.53337461,7.809999942779541,A2
55329,98558,169.95718972,-53.47620914,7.809999942779541,A1V
64546,114738,198.44602598,-64.31323355,7.809999942779541,A1V
69432,124568,213.23450178,50.71285236,7.809999942779541,A0
73200,132072,224.40280349,-12.63801934,7.809999942779541,A0V
